"Bleedout","底片長度","型態","機台ID","塗佈溫度","塗佈濕度","馬達壓力","乾燥溫度一","乾燥溫度二","UV暴露","照明時間","爐子O2","底片UV溫度","張力一","張力二","彎曲張力","EPC差異一","EPC差異二","缺陷Mode"
False,"1200m","Production","YC-08",27.55,50.3,0.9,120.03,122.0,1020.1,378,0.01033,89.02,3.329,4.336,3.105,-0.012120237,0.02270173,0
False,"1500m","Production","YC-08",27.55,50.3,0.9,120.01,122.0,1020.1,413,0.01029,89.04,2.643,5.838,3.108,0.042838007,0.053999078,0
False,"1500m","Production","YC-08",27.02,50.1,0.9,120.28,122.28,1020.8,205,0.01035,89.05,1.532,1.677,3.151,0.050195696,0.075474938,0
False,"1200m","Prototype","YC-08",27.87,50.4,0.9,120.01,122.01,1020.0,663,0.01026,89.03,2.579,2.048,3.102,-0.136314274,0.119735403,0
False,"1200m","Production","YC-08",27.5,50.2,0.9,120.02,122.0,1020.7,379,0.01045,89.11,1.641,3.768,3.139,-0.078348378,0.106627258,0
False,"1000m","Production","YC-08",27.55,50.3,0.9,120.01,122.02,1020.1,413,0.01049,89.06,2.668,2.666,3.108,0.120615498,0.10366476,0
False,"1000m","Production","YC-08",27.55,50.2,0.9,120.11,122.23,1020.4,552,0.01044,89.06,2.657,2.913,3.141,-0.07606027,0.073393591,0
False,"300m","Production","YC-08",27.02,50.1,0.9,120.28,122.0,1020.4,136,0.01008,89.06,3.267,1.819,3.15,-0.081620647,0.101415686,0
False,"1000m","Production","YC-08",27.94,50.4,0.9,120.29,122.0,1020.9,1246,0.01148,89.06,4.054,4.977,3.152,-0.096285035,0.100054354,0
False,"1200m","Production","YC-08",28.59,50.8,0.9,120.07,122.0,1020.4,1211,0.01108,89.05,3.565,3.5,3.144,0.03663934,0.030491312,0
False,"1000m","Production","YC-08",27.91,50.4,0.9,120.05,122.09,1020.2,691,0.01103,89.05,5.349,4.254,3.116,0.046915762,0.050886676,0
False,"1500m","Production","YC-08",28.95,50.9,0.9,120.0,122.0,1020.0,1489,0.01103,89.07,2.499,3.487,3.105,0.008934119,0.107154599,0
False,"1500m","Production","YC-08",28.09,50.5,0.9,120.03,122.06,1020.3,830,0.01107,89.06,2.705,3.092,3.11,0.093645546,0.050160141,0
False,"1200m","Production","YC-08",29.71,51.0,0.9,120.03,122.04,1020.2,1662,0.01297,89.08,5.418,1.919,3.115,0.119329159,0.039108181,0
False,"1500m","Production","YC-08",28.18,50.6,0.9,120.05,122.05,1020.2,899,0.01107,89.04,1.601,2.542,3.116,-0.059470922,0.037098157,0
False,"1000m","Production","YC-08",28.09,50.5,0.9,120.03,122.0,1020.0,830,0.01058,89.03,3.154,2.853,3.107,-0.078075698,0.100639574,0
False,"1500m","Production","YC-08",28.23,50.6,0.9,120.05,122.0,1020.2,934,0.01093,89.04,2.894,2.209,3.116,0.312333282,0.066667373,0
False,"1200m","Production","YC-08",28.05,50.5,0.9,120.21,122.1,1020.3,795,0.01032,89.03,2.516,2.442,3.137,0.065086524,0.0647703,0
False,"1200m","Production","YC-08",27.79,50.7,0.9,120.0,122.0,1020.0,1099,0.0112,89.03,4.108,3.275,3.107,-0.018603216,0.088056329,0
False,"100m","Laboratory_Test","YC-08",28.34,50.8,0.9,120.04,122.41,1021.6,1350,0.01295,89.07,4.176,1.633,3.173,-0.247888183,0.092663831,0
False,"1200m","Prototype","YC-08",28.32,50.6,0.9,120.01,122.0,1020.1,1038,0.01082,89.04,2.157,1.862,3.106,0.132229954,0.025250265,0
False,"1200m","Production","YC-08",27.27,50.1,0.9,120.05,122.0,1020.2,205,0.01025,89.04,2.386,3.412,3.116,0.0019278,0.117215916,0
False,"1200m","Production","YC-08",27.55,50.3,0.9,120.01,122.08,1020.2,413,0.01049,89.04,2.405,3.762,3.115,0.066445984,0.015019164,0
False,"1500m","Production","YC-08",27.7,50.4,0.9,120.46,122.23,1021.3,1107,0.01176,89.07,2.892,2.486,3.183,-0.001494981,0.108269111,0
False,"1200m","Production","YC-08",28.9,50.8,0.9,120.02,122.0,1020.1,767,0.01069,89.11,2.047,3.225,3.115,-0.000889339,0.035699169,0
False,"1200m","Production","YC-08",29.62,51.2,0.9,120.01,122.0,1020.2,1995,0.01218,89.07,2.22,3.56,3.122,0.145677018,0.039809706,0
False,"1000m","Production","YC-08",28.36,50.6,0.9,120.09,122.05,1020.1,1038,0.01103,89.07,3.989,2.719,3.116,0.123134496,0.058743377,0
False,"1000m","Production","YC-08",28.55,50.5,0.9,120.07,122.56,1020.8,830,0.01124,89.11,5.274,2.917,3.167,-0.059546043,0.035373333,0
False,"1000m","Production","YC-08",27.87,50.4,0.9,120.02,122.0,1020.1,663,0.0104,89.06,3.281,3.963,3.116,0.081116078,0.097053068,0
False,"1500m","Production","YC-08",27.66,51.0,0.9,120.34,122.0,1020.9,1662,0.01198,89.07,2.074,4.074,3.161,0.052922862,0.119337501,0
False,"1000m","Production","YC-08",28.8,50.4,0.9,120.04,122.0,1020.1,705,0.01042,89.05,2.998,2.795,3.116,0.013268708,0.07267502,0
False,"1500m","Production","YC-08",27.17,50.6,0.9,120.01,122.05,1020.2,1038,0.01165,89.08,2.603,2.176,3.116,-0.061122863,0.116296692,0
False,"1000m","Production","YC-08",27.76,50.4,0.9,120.01,122.0,1020.0,699,0.0104,89.03,4.3,2.298,3.102,0.038220808,0.092754118,0
False,"1200m","Production","YC-08",27.73,50.2,0.9,120.11,122.0,1020.3,275,0.01019,89.07,3.191,3.9,3.139,0.078382405,0.100511114,0
False,"1200m","Production","YC-08",27.16,50.1,0.9,120.22,122.14,1020.6,118,0.01013,89.04,1.934,2.786,3.151,0.057412315,0.020480779,0
False,"1200m","Production","YC-08",27.58,50.6,0.9,120.04,122.0,1020.2,1038,0.01103,89.09,4.202,3.17,3.109,-0.08808441,0.088278876,0
False,"1000m","Production","YC-08",27.62,50.2,0.9,120.01,122.03,1020.1,434,0.01084,89.02,2.794,1.926,3.102,-0.106069968,0.057776482,0
False,"1200m","Prototype","YC-08",28.24,50.6,0.9,120.01,122.0,1020.0,1038,0.01072,89.06,2.764,2.203,3.102,0.035111639,0.053717109,0
False,"1200m","Production","YC-08",29.57,50.5,0.9,120.05,122.0,1020.2,816,0.01105,89.07,2.668,2.572,3.116,0.022998601,0.051404206,0
False,"1500m","Production","YC-08",27.83,50.5,0.9,120.12,122.0,1020.5,830,0.01115,89.04,3.298,2.527,3.122,-0.11258072,0.039139227,0
False,"1000m","Production","YC-08",27.42,50.7,0.9,120.2,122.41,1020.4,653,0.01071,89.05,3.906,2.063,3.136,0.203022579,0.079368558,0
False,"1500m","Production","YC-08",28.16,50.4,0.9,120.1,122.16,1020.3,391,0.01035,89.07,3.156,2.651,3.157,-0.092267773,0.034793547,0
False,"1200m","Production","YC-08",28.36,50.6,0.9,120.0,122.0,1020.0,982,0.01113,89.03,5.094,3.899,3.102,0.131193356,0.015631794,0
False,"1200m","Production","YC-08",28.82,50.9,0.9,120.1,122.0,1021.2,1385,0.01234,89.14,4.671,2.243,3.158,0.011694227,0.046248569,0
False,"1200m","Production","YC-08",27.25,50.3,0.902,120.26,122.16,1021.0,1038,0.01258,89.11,2.186,2.885,3.158,-0.016916821,0.026151128,0
False,"1200m","Production","YC-08",29.64,50.5,0.9,120.2,122.2,1020.6,830,0.01165,89.05,2.06,2.333,3.136,0.017572529,0.092987375,0
False,"500m","Prototype","YC-08",27.69,50.6,0.9,120.05,122.05,1020.4,968,0.01125,89.07,5.206,2.051,3.116,0.073860032,0.044912285,0
False,"1200m","Production","YC-08",27.72,50.4,0.9,120.26,122.0,1020.5,691,0.01062,89.02,2.447,3.461,3.147,0.069724438,0.03630287,0
False,"1200m","Production","YC-08",27.83,50.5,0.901,120.01,122.0,1020.0,830,0.01041,89.05,3.813,2.498,3.104,0.14711031,0.093933431,0
False,"1000m","Production","YC-08",28.82,50.9,0.9,120.51,122.26,1021.0,1385,0.01151,89.07,1.823,3.713,3.192,0.059793299,0.061461476,0
False,"1500m","Production","YC-08",28.39,50.7,0.9,120.05,122.0,1020.1,1062,0.01105,89.03,2.371,3.098,3.116,-0.005895094,0.101919036,0
False,"1000m","Production","YC-08",27.52,50.2,0.9,120.05,122.14,1020.2,330,0.01046,89.07,2.653,2.482,3.116,0.193800892,0.022778458,0
False,"1200m","Production","YC-08",29.45,51.2,0.9,120.48,122.0,1021.5,1870,0.01185,89.11,2.869,2.235,3.187,0.07965461,0.082876306,0
False,"1500m","Production","YC-08",27.51,50.7,0.9,120.26,122.0,1020.7,1072,0.01138,89.07,3.573,3.124,3.153,0.18395027,0.08348696,0
False,"1000m","Production","YC-08",28.45,51.3,0.9,120.01,122.01,1020.0,1038,0.01082,89.03,3.436,3.868,3.104,-0.009832553,0.095094251,0
False,"1000m","Production","YC-08",27.27,50.1,0.9,120.0,122.0,1020.0,205,0.0101,89.01,4.018,1.371,3.101,0.016645047,0.107254652,0
False,"1000m","Production","YC-08",27.73,50.3,0.9,120.09,122.05,1020.2,413,0.01062,89.04,2.892,2.998,3.116,-0.079390414,0.056248868,0
False,"500m","Production","YC-08",28.82,50.6,0.9,120.06,122.0,1020.1,916,0.01064,89.02,2.298,1.981,3.116,-0.068517369,0.021051231,0
False,"1500m","Production","YC-08",27.82,50.4,0.9,120.01,122.0,1020.1,621,0.01031,89.04,4.002,2.284,3.116,0.001835632,0.101291475,0
False,"1200m","Production","YC-08",27.57,50.1,0.9,120.21,122.36,1020.9,205,0.01014,89.08,4.172,2.706,3.164,0.099682112,0.049655796,0
False,"1000m","Production","YC-08",28.5,50.7,0.9,120.14,122.0,1020.6,1142,0.01136,89.05,3.102,2.83,3.151,-0.030321509,0.077274465,0
False,"1500m","Production","YC-08",28.09,50.5,0.9,120.02,122.0,1020.3,830,0.01066,89.03,2.27,3.057,3.145,-0.090800059,0.032585326,0
False,"300m","Production","YC-08",30.18,51.5,0.9,120.05,122.09,1020.2,2426,0.01433,89.14,3.054,2.836,3.116,-0.111719705,0.072362048,0
False,"1000m","Production","YC-08",29.18,51.0,0.9,120.21,122.1,1020.6,1662,0.01198,89.06,4.881,2.702,3.138,0.038171202,0.087144806,0
False,"1200m","Production","YC-08",28.36,50.6,0.9,120.0,122.0,1020.0,1273,0.01072,89.18,3.188,3.666,3.103,-0.023152697,0.117250924,0
False,"1000m","Production","YC-08",27.96,50.4,0.9,120.05,122.0,1020.1,413,0.01054,89.04,2.779,4.312,3.109,0.253395212,0.016267499,0
False,"1200m","Production","YC-08",29.19,50.6,0.9,120.02,122.0,1020.1,1038,0.01093,89.05,1.949,2.871,3.107,0.143963119,0.031914129,0
False,"1000m","Production","YC-08",27.44,50.2,0.9,120.03,122.01,1020.0,330,0.01033,89.05,2.905,2.055,3.105,0.101059306,0.073437575,0
False,"1500m","Production","YC-08",28.05,50.5,0.9,120.09,122.0,1020.2,795,0.01095,89.1,3.542,2.541,3.116,0.048653083,0.025030023,0
False,"1200m","Production","YC-08",27.55,50.3,0.9,120.01,122.02,1020.0,413,0.01029,89.03,2.937,2.644,3.106,-0.02704939,0.01866392,0
False,"1000m","Production","YC-08",27.97,50.8,0.9,120.01,122.0,1020.0,1225,0.01061,89.05,3.757,2.875,3.102,-0.099119296,0.113415293,0
False,"1000m","Production","YC-08",27.36,50.2,0.9,120.09,122.09,1020.2,275,0.01016,89.03,3.155,2.413,3.116,-0.060205066,0.040028631,0
False,"300m","Production","YC-08",29.41,51.1,0.9,120.05,122.06,1020.2,1836,0.01273,89.07,3.077,3.37,3.112,0.07700787,0.094566724,0
False,"1200m","Production","YC-08",28.68,50.8,0.9,120.09,122.0,1020.2,1277,0.01152,89.04,2.079,3.79,3.116,0.11509581,0.11821611,0
False,"1500m","Production","YC-08",27.82,50.4,0.9,120.04,122.0,1020.4,621,0.01087,89.05,3.001,1.985,3.135,0.186496684,0.018300108,0
False,"100m","Laboratory_Test","YC-08",28.82,50.9,0.9,120.02,122.0,1020.1,1385,0.01069,89.03,2.214,1.667,3.116,-0.014391509,0.089347277,0
False,"1000m","Production","YC-08",27.64,50.3,0.9,120.02,122.0,1020.0,551,0.01043,89.03,2.169,2.884,3.105,-0.055494292,0.114444898,0
False,"1200m","Production","YC-08",27.89,50.4,0.9,120.17,122.12,1020.3,677,0.01061,89.06,3.59,4.3,3.143,0.003276205,0.036514295,0
False,"1200m","Production","YC-08",29.73,51.3,0.9,120.72,122.52,1021.3,2079,0.01185,89.27,1.671,3.051,3.286,0.036207749,0.099679671,0
False,"1200m","Production","YC-08",28.01,50.3,0.9,120.21,125.69,1022.5,552,0.01077,89.11,2.74,3.417,3.29,0.097196999,0.047750872,0
False,"500m","Production","YC-08",27.91,50.4,0.9,120.0,122.01,1020.0,691,0.01062,89.05,2.168,2.622,3.102,-0.000892695,0.06748653,0
False,"1000m","Production","YC-08",27.74,50.3,0.9,120.01,122.0,1020.0,561,0.0105,89.03,2.425,2.653,3.102,0.106151163,0.093006529,0
False,"100m","Laboratory_Test","YC-08",27.19,50.6,0.9,120.33,122.0,1021.4,2328,0.01415,89.08,3.007,3.771,3.159,-0.123148566,0.105932431,0
False,"1200m","Production","YC-08",28.04,50.3,0.9,120.05,122.0,1020.2,552,0.01066,89.02,3.695,1.942,3.116,-0.06039035,0.048452522,0
False,"500m","Production","YC-08",27.62,50.3,0.9,120.04,122.0,1020.1,552,0.01071,89.06,2.028,3.244,3.116,-0.057978921,0.067765578,0
False,"500m","Production","YC-08",29.84,51.3,0.9,120.21,122.21,1021.1,2162,0.01514,89.07,2.396,3.273,3.138,0.086687515,0.053202259,0
False,"1200m","Production","YC-08",28.44,50.7,0.9,120.01,122.0,1020.0,1099,0.0112,89.03,2.701,1.939,3.104,-0.09354813,0.056466243,0
False,"300m","Production","YC-08",29.73,51.3,0.9,120.05,122.0,1020.1,2079,0.01288,89.06,2.246,3.17,3.11,-0.047339072,0.058766465,0
False,"1200m","Production","YC-08",29.31,50.9,0.9,120.04,122.0,1020.1,830,0.01049,89.05,2.432,3.718,3.107,0.006401932,0.084133366,0
False,"1200m","Production","YC-08",28.41,50.5,0.9,120.01,122.0,1020.0,864,0.01026,89.06,4.511,2.245,3.103,-0.039657391,0.052209403,0
False,"1200m","Production","YC-08",28.76,50.7,0.9,120.13,122.0,1020.4,760,0.01076,89.04,3.877,2.647,3.123,-0.190984111,0.023927338,0
False,"1000m","Production","YC-08",27.24,50.3,0.9,120.02,122.06,1020.2,552,0.01055,89.05,2.059,3.984,3.121,-0.165950872,0.053328269,0
False,"300m","Production","YC-08",27.55,50.8,0.9,120.09,122.05,1020.4,1246,0.01136,89.08,4.796,2.773,3.116,-0.0542308,0.050217739,0
False,"1200m","Production","YC-08",27.23,50.1,0.9,120.0,122.0,1020.1,170,0.01014,89.03,2.535,2.851,3.108,-0.113462712,0.020662173,0
False,"1200m","Production","YC-08",27.47,50.4,0.9,120.01,122.12,1020.3,691,0.01041,89.08,3.407,3.298,3.121,0.044243774,0.089184469,0
False,"500m","Production","YC-08",28.9,50.7,0.9,120.05,122.07,1020.1,663,0.0104,89.04,3.254,2.309,3.112,0.041211869,0.100730642,0
False,"1500m","Production","YC-08",28.06,50.8,0.9,120.16,122.0,1020.9,1107,0.01132,89.07,2.772,1.96,3.156,-0.014361416,0.076386039,0
False,"1200m","Production","YC-08",28.09,50.5,0.9,120.03,122.0,1020.1,830,0.01074,89.03,3.497,2.118,3.11,0.049100484,0.022163218,0
False,"1500m","Production","YC-08",27.27,50.1,0.9,120.33,122.0,1020.9,205,0.01025,89.07,2.96,2.91,3.16,0.049331442,0.096120139,0
False,"1500m","Production","YC-08",27.73,50.3,0.9,120.2,122.0,1020.9,552,0.01077,89.08,2.544,2.064,3.171,-0.024354214,0.016017624,0
False,"1200m","Production","YC-08",29.37,50.9,0.9,120.03,122.0,1020.1,1385,0.01082,89.16,3.794,5.081,3.105,-0.016971733,0.098734406,0
False,"1000m","Production","YC-08",27.75,50.7,0.9,120.5,122.25,1021.5,1177,0.01082,89.09,2.635,2.31,3.19,0.045125589,0.119038656,0
False,"1500m","Production","YC-08",28.73,50.8,0.9,120.02,122.05,1020.1,1315,0.01078,89.06,2.777,2.955,3.116,0.078030667,0.022899867,0
False,"500m","Production","YC-08",29.18,51.0,0.9,120.04,122.05,1020.3,1662,0.01297,89.08,1.892,4.883,3.116,0.163950769,0.056735304,0
False,"500m","Production","YC-08",30.18,51.5,0.9,120.06,122.0,1020.2,2426,0.01385,89.07,2.278,3.073,3.115,0.067309439,0.023043981,0
False,"1000m","Production","YC-08",29.18,51.0,0.9,120.31,122.46,1020.8,1662,0.01165,89.07,2.888,2.347,3.155,0.051571279,0.055696045,0
False,"1500m","Production","YC-08",27.48,50.2,0.9,120.02,122.09,1020.5,363,0.0104,89.1,3.505,2.668,3.131,-0.046518587,0.039671408,0
False,"1000m","Production","YC-08",29.44,51.0,0.9,120.3,122.3,1021.9,1038,0.01144,89.08,3.922,1.916,3.207,-0.02716407,0.077988835,0
False,"1200m","Production","YC-08",27.92,50.5,0.9,120.05,122.0,1020.2,743,0.01096,89.04,3.204,2.383,3.116,0.013337419,0.063334902,0
False,"1000m","Prototype","YC-08",28.36,50.6,0.9,120.03,122.05,1020.1,1038,0.01082,89.03,3.482,3.256,3.116,0.149851562,0.091607379,0
False,"1200m","Production","YC-08",27.94,50.4,0.9,120.02,122.0,1020.0,413,0.01033,89.03,1.588,4.995,3.109,-0.048013408,0.017633226,0
False,"1000m","Production","YC-08",28.09,50.5,0.9,120.0,122.0,1020.0,830,0.01058,89.04,2.943,2.788,3.103,-0.087929729,0.036574477,0
False,"1200m","Production","YC-08",27.91,50.4,0.9,120.02,122.0,1020.2,691,0.0113,89.06,2.904,2.774,3.11,-0.142491339,0.045986415,0
False,"1500m","Production","YC-08",28.62,50.6,0.9,120.62,122.0,1021.3,830,0.01099,89.06,1.757,1.824,3.212,0.118293318,0.076760243,0
False,"1200m","Prototype","YC-08",28.88,50.7,0.9,120.01,122.0,1020.0,1099,0.01109,89.04,1.645,1.845,3.103,0.178361409,0.100330623,0
False,"1200m","Production","YC-08",27.91,50.4,0.9,120.05,122.03,1020.1,691,0.01089,89.11,3.042,2.816,3.112,0.08645682,0.102038191,0
False,"1000m","Production","YC-08",33.43,52.5,0.9,120.17,122.0,1020.6,2217,0.01198,89.08,4.94,3.255,3.143,0.020237387,0.023044575,0
False,"500m","Production","YC-08",30.43,51.1,0.9,120.14,122.0,1020.4,1799,0.01125,89.05,4.21,2.534,3.137,0.105934499,0.062989545,0
False,"1500m","Production","YC-08",29.54,51.2,0.9,120.22,122.0,1020.4,1940,0.01173,89.08,2.93,3.259,3.14,-0.00191961,0.093576399,0
False,"1500m","Prototype","YC-08",27.62,50.3,0.9,120.05,122.0,1020.1,472,0.01024,89.02,2.346,1.991,3.116,-0.040150644,0.095200479,0
False,"1000m","Prototype","YC-08",28.3,50.5,0.9,120.28,122.41,1020.9,1166,0.01116,89.05,3.245,3.247,3.15,0.018010337,0.089390218,0
False,"1200m","Production","YC-08",29.09,51.0,0.9,120.02,122.05,1020.1,1593,0.01111,89.05,3.317,2.599,3.116,-0.09131458,0.041177019,0
False,"1200m","Prototype","YC-08",27.89,50.4,0.9,120.01,122.0,1020.0,630,0.01047,89.02,4.554,2.864,3.101,0.119427524,0.042860294,0
False,"1000m","Production","YC-08",27.73,50.2,0.9,120.09,122.05,1020.2,309,0.01015,89.05,2.636,4.295,3.116,-0.005911877,0.117895066,0
False,"1000m","Production","YC-08",27.27,50.4,0.9,120.01,122.07,1020.1,687,0.01123,89.02,3.556,2.473,3.108,-0.012087981,0.096021974,0
False,"1200m","Production","YC-08",28.27,50.6,0.9,120.02,122.0,1020.1,968,0.01154,89.05,2.119,4.205,3.105,0.166293172,0.073881671,0
False,"500m","Production","YC-08",30.13,50.7,0.9,120.04,122.4,1021.3,1107,0.01154,89.1,5.087,1.607,3.172,-0.163757814,0.026392074,0
False,"1500m","Production","YC-08",31.68,51.1,0.9,120.08,122.39,1022.1,1732,0.01223,89.18,2.684,2.696,3.241,0.012099399,0.04218067,0
False,"1200m","Production","YC-08",27.55,50.3,0.9,120.01,122.0,1020.1,413,0.01062,89.04,2.27,4.29,3.116,0.067927261,0.070273771,0
False,"1000m","Production","YC-08",28.04,50.8,0.9,120.07,122.0,1020.1,1248,0.01124,89.04,2.649,3.962,3.116,-0.097778428,0.101644506,0
False,"1200m","Prototype","YC-08",27.6,50.3,0.9,120.01,122.01,1020.0,455,0.01041,89.03,1.929,4.268,3.102,-0.075300305,0.090028556,0
False,"1200m","Production","YC-08",28.82,50.9,0.9,120.3,122.0,1020.7,1385,0.0111,89.07,3.085,2.71,3.154,-0.012299974,0.111898362,0
False,"1500m","Production","YC-08",28.79,50.4,0.9,120.09,122.0,1020.2,691,0.01062,89.11,2.621,2.152,3.116,-0.097622286,0.116500885,0
False,"1000m","Production","YC-08",27.34,50.2,0.9,120.02,122.11,1020.3,257,0.01026,89.03,3.37,2.84,3.14,0.034359851,0.042997102,0
False,"500m","Production","YC-08",30.35,51.3,0.9,120.14,122.0,1020.6,2058,0.01367,89.16,2.081,2.479,3.125,0.12183398,0.090532832,0
False,"500m","Production","YC-08",27.73,50.3,0.9,120.0,122.0,1020.0,552,0.01038,89.06,3.492,4.343,3.104,-0.044192086,0.094735879,0
False,"300m","Production","YC-08",30.18,51.5,0.9,120.05,122.09,1020.2,2426,0.01337,89.14,3.029,2.866,3.116,0.062490604,0.02061468,0
False,"100m","Laboratory_Test","YC-08",29.45,51.0,0.9,120.13,122.0,1020.4,1662,0.01115,89.07,2.504,2.92,3.123,-0.097706379,0.055403266,0
False,"1200m","Production","YC-08",28.62,50.4,0.9,120.01,122.0,1020.3,691,0.0113,89.03,2.535,3.673,3.113,0.040773149,0.021309666,0
False,"1000m","Production","YC-08",27.23,50.1,0.9,120.07,122.0,1020.2,101,0.01021,89.07,1.863,5.075,3.116,0.014878536,0.091307869,0
False,"1200m","Production","YC-08",27.91,50.4,0.9,120.02,122.0,1020.0,691,0.01034,89.04,5.22,2.181,3.104,0.092334406,0.091018868,0
False,"1000m","Production","YC-08",27.03,50.2,0.9,120.12,122.1,1020.4,327,0.01023,89.05,3.436,2.664,3.135,-0.065998779,0.11849375,0
False,"1200m","Prototype","YC-08",27.52,50.2,0.9,120.02,122.0,1020.0,393,0.01016,89.02,1.988,3.552,3.103,-0.197727299,0.104044214,0
False,"1200m","Prototype","YC-08",27.4,50.2,0.9,120.01,122.0,1020.0,301,0.01021,89.01,2.641,3.647,3.102,0.041402226,0.036813022,0
False,"1500m","Production","YC-08",28.33,50.6,0.9,120.24,122.0,1020.3,1015,0.01071,89.03,6.043,2.301,3.144,-0.021264772,0.034357874,0
False,"500m","Production","YC-08",27.76,50.4,0.9,120.0,122.02,1020.0,575,0.01034,89.02,4.565,1.871,3.104,-0.040613306,0.045978288,0
False,"1500m","Production","YC-08",27.55,50.3,0.9,120.33,122.0,1020.8,413,0.01049,89.06,1.782,1.918,3.159,-0.137101416,0.117181011,0
False,"1500m","Prototype","YC-08",27.5,50.2,0.9,120.09,122.0,1020.1,379,0.0103,89.02,3.087,2.286,3.116,0.166124916,0.069263707,0
False,"1500m","Production","YC-08",27.78,50.4,0.9,120.2,122.59,1021.5,592,0.01124,89.04,3.724,2.977,3.17,-0.081764684,0.075035666,0
False,"1200m","Production","YC-08",28.73,50.8,0.9,120.01,122.14,1020.1,1315,0.01078,89.04,2.806,3.051,3.116,-0.07510505,0.097860551,0
False,"1200m","Production","YC-08",27.2,50.3,0.9,120.19,122.0,1020.2,413,0.01041,89.04,2.063,1.961,3.138,0.138109797,0.075330205,0
False,"1200m","Production","YC-08",27.2,50.5,0.9,120.01,122.0,1020.1,830,0.01091,89.08,4.884,1.707,3.116,0.03711373,0.092975518,0
False,"500m","Production","YC-08",28.18,50.6,0.9,120.18,122.28,1020.4,831,0.01116,89.04,1.557,3.061,3.131,0.062486751,0.078187931,0
False,"1000m","Prototype","YC-08",27.76,50.4,0.9,120.01,122.0,1020.0,575,0.01034,89.02,2.158,1.946,3.103,-0.130706282,0.088262355,0
False,"1500m","Production","YC-08",29.15,51.2,0.9,120.29,122.0,1020.8,1385,0.01206,89.07,3.047,2.805,3.153,-0.006834779,0.096234137,0
False,"1000m","Production","YC-08",27.2,50.1,0.9,120.13,122.0,1020.3,547,0.01033,89.04,2.098,2.485,3.133,0.029087354,0.024628216,0
False,"500m","Production","YC-08",28.53,50.7,0.9,120.04,122.05,1020.2,1163,0.01104,89.09,2.058,3.539,3.116,-0.066315405,0.037035269,0
False,"1200m","Production","YC-08",29.26,50.6,0.9,120.19,122.09,1020.4,977,0.01087,89.03,4.545,3.897,3.134,0.09721718,0.019269243,0
False,"1000m","Production","YC-08",27.62,50.7,0.9,120.15,122.0,1020.2,1107,0.0111,89.04,2.845,3.388,3.13,0.136758958,0.100777813,0
False,"1000m","Production","YC-08",27.4,50.9,0.9,120.05,122.05,1020.2,1454,0.01101,89.11,5.263,2.969,3.116,-0.046704863,0.107497189,0
False,"1200m","Production","YC-08",27.56,50.5,0.9,120.03,122.15,1020.6,937,0.01124,89.06,4.335,2.421,3.131,-0.1568597,0.01525141,0
False,"500m","Production","YC-08",27.91,50.4,0.9,120.01,122.09,1020.1,691,0.01076,89.04,3.404,2.158,3.116,0.063820386,0.110643894,0
False,"500m","Production","YC-08",28.66,50.8,0.9,120.13,122.0,1020.2,1262,0.01113,89.03,2.533,1.653,3.123,-0.065309751,0.053476358,0
False,"1000m","Production","YC-08",28.09,50.5,0.9,120.03,122.05,1020.1,830,0.01058,89.03,3.405,2.381,3.116,-0.117772083,0.062559739,0
